material_id,pretty_formula,full_formula,unit_cell_formula,density,spacegroup.crystal_system,volume,band_gap,formation_energy_per_atom,e_above_hull,z_A,z_B,z_X,row_A,row_B,row_X,grp_A,grp_B,grp_X,atom_mass_A,atom_mass_B,atom_mass_X,mol_vol_A,mol_vol_B,mol_vol_X,ion_rad_A,ion_rad_B,ion_rad_X,cov_rad_A,cov_rad_B,cov_rad_X,vdw_rad_A,vdw_rad_B,vdw_rad_X,x_A,x_B,x_X,ea_A,ea_B,ea_X,k_A,k_B,k_X,val_A,val_B,val_X,bp_A,bp_B,bp_X,mp_A,mp_B,mp_X,heat_fus_A,heat_fus_B,heat_fus_X,ie_A,ie_B,ie_X,a,b,c,alpha,beta,gamma,nA,nB,nX,rA,rB,rX,mu,t,tau
mp-998155,RbSrCl3,Rb1Sr1Cl3,"{'Rb': 1.0, 'Sr': 1.0, 'Cl': 3.0}",2.5040549970421497,2,185.31235495405775,4.6611,-2.5888132327893336,0.04105298725,37,38,17,5,5,3,1,2,17,85.4678,87.62,35.453,55.76,33.94,17.39,1.66,1.32,0.78,2.15,1.9,1.0,321,284,182,0.82,0.95,3.16,46.884,4.631,348.575,58.0,35.0,0.0089,1.0,2.0,5.0,961.0,1655.0,239.11,312.46,1050.0,171.6,2.19,8.0,3.2,403.0,549.5,1251.2,5.70254771,5.70254771,5.69859181,89.92488093,89.92488093,90.06517747,1.0,2.0,-1.0,1.72,1.18,1.81,0.6519337016574586,0.8348116848122115,4.402234309470071
mp-23319,RbVCl3,Rb2V2Cl6,"{'Rb': 2.0, 'V': 2.0, 'Cl': 6.0}",2.918944246478923,1,276.2137349956949,0.4028,-1.860030776456,0.0,37,23,17,5,4,3,1,5,17,85.4678,50.9415,35.453,55.76,8.32,17.39,1.66,0.7775,0.78,2.15,1.44,1.0,321,242,182,0.82,1.63,3.16,46.884,50.6,348.575,58.0,31.0,0.0089,1.0,5.0,5.0,961.0,3680.0,239.11,312.46,2183.0,171.6,2.19,22.8,3.2,403.0,650.9,1251.2,7.14911147,7.14911147,6.240372,90.0,90.0,119.99999514,1.0,2.0,-1.0,1.72,0.79,1.81,0.43646408839779005,0.9600334375340434,4.089448649922899
mp-28218,TlCdCl3,Tl4Cd4Cl12,"{'Tl': 4.0, 'Cd': 4.0, 'Cl': 12.0}",4.988942100893421,3,563.3760196855176,3.3343,-1.4354269749560002,0.0,81,48,17,6,5,3,13,12,17,204.3833,112.411,35.453,17.22,13.0,17.39,1.3325,1.09,0.78,1.44,1.4,1.0,260,249,182,1.62,1.69,3.16,36.375,0.0,348.575,46.0,97.0,0.0089,3.0,2.0,5.0,1746.0,1040.0,239.11,577.0,594.22,171.6,4.2,6.3,3.2,589.4,867.8,1251.2,4.04572,9.180091,15.168951,90.0,90.0,90.0,1.0,2.0,-1.0,1.7,0.95,1.81,0.5248618784530387,0.899255363030718,3.980374739865094
mp-998744,TlGeCl3,Tl1Ge1Cl3,"{'Tl': 1.0, 'Ge': 1.0, 'Cl': 3.0}",4.214938328785889,2,151.03928858108335,2.4098,-1.2427681199560006,0.0327670069999994,81,32,17,6,4,3,13,14,17,204.3833,72.64,35.453,17.22,13.63,17.39,1.3325,0.77,0.78,1.44,1.2,1.0,260,229,182,1.62,2.01,3.16,36.375,118.939,348.575,46.0,60.0,0.0089,3.0,4.0,5.0,1746.0,3093.0,239.11,577.0,1211.4,171.6,4.2,31.8,3.2,589.4,762.0,1251.2,5.32810371,5.32810371,5.3219297,89.22621218,89.22621218,89.16190864,1.0,2.0,-1.0,1.7,0.73,1.81,0.4033149171270718,0.97714362282078,4.234284299109914
mp-998743,TlGeCl3,Tl2Ge2Cl6,"{'Tl': 2.0, 'Ge': 2.0, 'Cl': 6.0}",3.9214048343885737,2,324.69041758205674,3.4586,-1.2755351269560002,0.0,81,32,17,6,4,3,13,14,17,204.3833,72.64,35.453,17.22,13.63,17.39,1.3325,0.77,0.78,1.44,1.2,1.0,260,229,182,1.62,2.01,3.16,36.375,118.939,348.575,46.0,60.0,0.0089,3.0,4.0,5.0,1746.0,3093.0,239.11,577.0,1211.4,171.6,4.2,31.8,3.2,589.4,762.0,1251.2,7.195688,5.743545,8.34712334,70.25346803,90.0,90.0,1.0,2.0,-1.0,1.7,0.73,1.81,0.4033149171270718,0.97714362282078,4.234284299109914
mp-1105094,TlHgCl3,Tl4Hg4Cl12,"{'Tl': 4.0, 'Hg': 4.0, 'Cl': 12.0}",5.614203030128575,3,604.9565757474827,2.6787,-1.133769604956,0.0,81,80,17,6,6,3,13,12,17,204.3833,200.59,35.453,17.22,14.09,17.39,1.3325,1.245,0.78,1.44,1.32,1.0,260,247,182,1.62,2.0,3.16,36.375,0.0,348.575,46.0,8.3,0.0089,3.0,2.0,5.0,1746.0,629.88,239.11,577.0,234.32,171.6,4.2,2.29,3.2,589.4,1007.1,1251.2,4.491792,9.512382,14.158436,90.0,90.0,90.0,1.0,2.0,-1.0,1.7,1.02,1.81,0.56353591160221,0.877012297514057,4.037201785540265
mp-676598,TlPbCl3,Tl8Pb8Cl24,"{'Tl': 8.0, 'Pb': 8.0, 'Cl': 24.0}",5.966137203314032,3,1153.259999340162,2.6023,-1.4302831852060005,0.0350092352499995,81,82,17,6,6,3,13,14,17,204.3833,207.2,35.453,17.22,18.26,17.39,1.3325,1.1225,0.78,1.44,1.45,1.0,260,254,182,1.62,2.33,3.16,36.375,35.121,348.575,46.0,35.0,0.0089,3.0,4.0,5.0,1746.0,2022.0,239.11,577.0,600.61,171.6,4.2,4.77,3.2,589.4,715.6,1251.2,12.10245801,11.68587727,11.57326289,62.70674612,59.10192143,58.19133245,1.0,2.0,-1.0,1.7,1.19,1.81,0.6574585635359116,0.8273149339882605,4.5262559063001
mp-30056,CsCaBr3,Cs1Ca1Br3,"{'Cs': 1.0, 'Ca': 1.0, 'Br': 3.0}",3.5625632167978174,0,192.3606344041426,4.4485,-1.9873809105862064,0.0,55,20,35,6,4,4,1,2,17,132.9054519,40.078,79.904,70.94,26.2,19.78,1.81,1.14,0.8825,2.38,1.74,1.17,348,262,186,0.79,1.01,2.96,45.505,2.37,324.537,36.0,200.0,0.12,1.0,2.0,5.0,944.0,1757.0,332.0,301.59,1115.0,265.8,2.09,8.54,5.8,375.7,589.8,1139.9,5.772608,5.772608,5.772608,90.0,90.0,90.0,1.0,2.0,-1.0,1.88,1.0,1.96,0.5102040816326531,0.9173277161338994,3.938115082865435
mp-541899,CsCdBr3,Cs2Cd2Br6,"{'Cs': 2.0, 'Cd': 2.0, 'Br': 6.0}",4.332299359359421,1,371.81580771997136,2.901,-1.278363900586207,0.0,55,48,35,6,5,4,1,12,17,132.9054519,112.411,79.904,70.94,13.0,19.78,1.81,1.09,0.8825,2.38,1.4,1.17,348,249,186,0.79,1.69,2.96,45.505,0.0,324.537,36.0,97.0,0.12,1.0,2.0,5.0,944.0,1040.0,332.0,301.59,594.22,265.8,2.09,6.3,5.8,375.7,867.8,1139.9,7.87721003,7.87721003,6.919144,90.0,90.0,120.00000021,1.0,2.0,-1.0,1.88,0.95,1.96,0.4846938775510204,0.933089360741011,3.9624380539993918
mp-570231,CsCdBr3,Cs1Cd1Br3,"{'Cs': 1.0, 'Cd': 1.0, 'Br': 3.0}",4.5295766404512205,0,177.8110310795485,0.7606999999999999,-1.245667695586207,0.0326962050000001,55,48,35,6,5,4,1,12,17,132.9054519,112.411,79.904,70.94,13.0,19.78,1.81,1.09,0.8825,2.38,1.4,1.17,348,249,186,0.79,1.69,2.96,45.505,0.0,324.537,36.0,97.0,0.12,1.0,2.0,5.0,944.0,1040.0,332.0,301.59,594.22,265.8,2.09,6.3,5.8,375.7,867.8,1139.9,5.623235,5.623235,5.623235,90.0,90.0,90.0,1.0,2.0,-1.0,1.88,0.95,1.96,0.4846938775510204,0.933089360741011,3.9624380539993918
mp-27336,CsCuBr3,Cs4Cu4Br12,"{'Cs': 4.0, 'Cu': 4.0, 'Br': 12.0}",4.354763692369664,3,665.2636078252476,0.3765,-0.931586716586207,0.0,55,29,35,6,4,4,1,11,17,132.9054519,63.546,79.904,70.94,7.11,19.78,1.81,0.82,0.8825,2.38,1.22,1.17,348,238,186,0.79,1.9,2.96,45.505,119.159,324.537,36.0,400.0,0.12,1.0,2.0,5.0,944.0,3200.0,332.0,301.59,1357.77,265.8,2.09,13.1,5.8,375.7,745.5,1139.9,7.58896542,7.58896542,13.059745,90.0,90.0,117.81092542,1.0,2.0,-1.0,1.88,0.73,1.96,0.37244897959183676,1.009401501768157,4.407331135518512
mp-638685,CsEuBr3,Cs4Eu4Br12,"{'Cs': 4.0, 'Eu': 4.0, 'Br': 12.0}",4.18441413254769,3,832.6976889960316,1.0355000000000003,-1.9731923820862072,0.0,55,63,35,6,8,4,1,9,17,132.9054519,151.964,79.904,70.94,28.97,19.78,1.81,1.1985,0.8825,2.38,1.83,1.17,348,283,186,0.79,1.19,2.96,45.505,83.363,324.537,36.0,14.0,0.12,1.0,3.0,5.0,944.0,1800.0,332.0,301.59,1099.0,265.8,2.09,9.2,5.8,375.7,547.1,1139.9,8.319371,8.39361,11.924717,90.0,90.0,90.0,1.0,2.0,-1.0,1.88,1.17,1.96,0.596938775510204,0.8675048050339752,4.06325063293273
mp-1079847,CsFeBr3,Cs2Fe2Br6,"{'Cs': 2.0, 'Fe': 2.0, 'Br': 6.0}",4.603573068632081,1,309.0984456395667,0.3843999999999998,-0.8212133345862072,0.2268629079999993,55,26,35,6,4,4,1,8,17,132.9054519,55.845,79.904,70.94,7.09,19.78,1.81,0.8525,0.8825,2.38,1.24,1.17,348,244,186,0.79,1.83,2.96,45.505,14.569,324.537,36.0,80.0,0.12,1.0,3.0,5.0,944.0,3134.0,332.0,301.59,1811.0,265.8,2.09,13.8,5.8,375.7,762.5,1139.9,7.62174097,7.62174097,6.144093,90.0,90.0,119.99999103,1.0,2.0,-1.0,1.88,0.78,1.96,0.3979591836734694,0.9909817663344314,4.25257909555493
mp-1068340,CsGeBr3,Cs1Ge1Br3,"{'Cs': 1.0, 'Ge': 1.0, 'Br': 3.0}",3.986009555192052,6,185.49062247270413,2.2258,-1.1299498075862071,0.0,55,32,35,6,4,4,1,14,17,132.9054519,72.64,79.904,70.94,13.63,19.78,1.81,0.77,0.8825,2.38,1.2,1.17,348,229,186,0.79,2.01,2.96,45.505,118.939,324.537,36.0,60.0,0.12,1.0,4.0,5.0,944.0,3093.0,332.0,301.59,1211.4,265.8,2.09,31.8,5.8,375.7,762.0,1139.9,5.70378777,5.70378777,5.70378825,89.07462265,89.07462265,89.07462006,1.0,2.0,-1.0,1.88,0.73,1.96,0.37244897959183676,1.009401501768157,4.407331135518512
mp-570223,CsGeBr3,Cs1Ge1Br3,"{'Cs': 1.0, 'Ge': 1.0, 'Br': 3.0}",4.181414461525735,0,176.82231703597645,2.1234,-1.1174366135862068,0.0125131940000002,55,32,35,6,4,4,1,14,17,132.9054519,72.64,79.904,70.94,13.63,19.78,1.81,0.77,0.8825,2.38,1.2,1.17,348,229,186,0.79,2.01,2.96,45.505,118.939,324.537,36.0,60.0,0.12,1.0,4.0,5.0,944.0,3093.0,332.0,301.59,1211.4,265.8,2.09,31.8,5.8,375.7,762.0,1139.9,5.612793,5.612793,5.612793,90.0,90.0,90.0,1.0,2.0,-1.0,1.88,0.73,1.96,0.37244897959183676,1.009401501768157,4.407331135518512
mp-642739,CsGeBr3,Cs1Ge1Br3,"{'Cs': 1.0, 'Ge': 1.0, 'Br': 3.0}",3.856061589736092,2,191.7415934285745,2.2936,-1.129317659586207,0.0006321480000002,55,32,35,6,4,4,1,14,17,132.9054519,72.64,79.904,70.94,13.63,19.78,1.81,0.77,0.8825,2.38,1.2,1.17,348,229,186,0.79,2.01,2.96,45.505,118.939,324.537,36.0,60.0,0.12,1.0,4.0,5.0,944.0,3093.0,332.0,301.59,1211.4,265.8,2.09,31.8,5.8,375.7,762.0,1139.9,5.78863072,5.78863072,5.72807918,88.19674636,88.19674636,90.40477709,1.0,2.0,-1.0,1.88,0.73,1.96,0.37244897959183676,1.009401501768157,4.407331135518512
mp-29750,CsMgBr3,Cs2Mg2Br6,"{'Cs': 2.0, 'Mg': 2.0, 'Br': 6.0}",3.758600409007968,1,350.71844094465536,4.0464,-1.6620608572528734,0.0,55,12,35,6,3,4,1,2,17,132.9054519,24.305,79.904,70.94,14.0,19.78,1.81,0.86,0.8825,2.38,1.4,1.17,348,251,186,0.79,1.31,2.96,45.505,0.0,324.537,36.0,160.0,0.12,1.0,2.0,5.0,944.0,1363.0,332.0,301.59,923.0,265.8,2.09,8.7,5.8,375.7,737.7,1139.9,7.81977765,7.81977765,6.622762,90.0,90.0,119.99999707,1.0,2.0,-1.0,1.88,0.72,1.96,0.3673469387755102,1.0131679252822174,4.442764865528653
mp-600089,CsPbBr3,Cs1Pb1Br3,"{'Cs': 1.0, 'Pb': 1.0, 'Br': 3.0}",4.419040946876881,0,217.8774856243126,3.1527000000000003,-1.2976827495862069,0.0187681895000002,55,82,35,6,6,4,1,14,17,132.9054519,207.2,79.904,70.94,18.26,19.78,1.81,1.1225,0.8825,2.38,1.45,1.17,348,254,186,0.79,2.33,2.96,45.505,35.121,324.537,36.0,35.0,0.12,1.0,4.0,5.0,944.0,2022.0,332.0,301.59,600.61,265.8,2.09,4.77,5.8,375.7,715.6,1139.9,6.017334,6.017334,6.017334,90.0,90.0,90.0,1.0,2.0,-1.0,1.88,1.19,1.96,0.6071428571428571,0.8619968380178864,4.101614100393352
mp-567681,CsPbBr3,Cs4Pb4Br12,"{'Cs': 4.0, 'Pb': 4.0, 'Br': 12.0}",4.781469830084434,3,805.4506790514786,2.8917,-1.3164509390862071,0.0,55,82,35,6,6,4,1,14,17,132.9054519,207.2,79.904,70.94,18.26,19.78,1.81,1.1225,0.8825,2.38,1.45,1.17,348,254,186,0.79,2.33,2.96,45.505,35.121,324.537,36.0,35.0,0.12,1.0,4.0,5.0,944.0,2022.0,332.0,301.59,600.61,265.8,2.09,4.77,5.8,375.7,715.6,1139.9,4.66419,10.04109,17.198155,90.0,90.0,90.0,1.0,2.0,-1.0,1.88,1.19,1.96,0.6071428571428571,0.8619968380178864,4.101614100393352
mp-1014168,CsPbBr3,Cs2Pb2Br6,"{'Cs': 2.0, 'Pb': 2.0, 'Br': 6.0}",4.504826313455007,4,427.4568932882932,1.8178,-1.3075188785862069,0.0089320605000002,55,82,35,6,6,4,1,14,17,132.9054519,207.2,79.904,70.94,18.26,19.78,1.81,1.1225,0.8825,2.38,1.45,1.17,348,254,186,0.79,2.33,2.96,45.505,35.121,324.537,36.0,35.0,0.12,1.0,4.0,5.0,944.0,2022.0,332.0,301.59,600.61,265.8,2.09,4.77,5.8,375.7,715.6,1139.9,8.45961172,8.45961172,8.45961172,120.09771597,120.09771597,89.83083414,1.0,2.0,-1.0,1.88,1.19,1.96,0.6071428571428571,0.8619968380178864,4.101614100393352
mp-567629,CsPbBr3,Cs4Pb4Br12,"{'Cs': 4.0, 'Pb': 4.0, 'Br': 12.0}",4.546517972838242,3,847.0742103107675,2.0087,-1.315228998586207,0.0012219405000002,55,82,35,6,6,4,1,14,17,132.9054519,207.2,79.904,70.94,18.26,19.78,1.81,1.1225,0.8825,2.38,1.45,1.17,348,254,186,0.79,2.33,2.96,45.505,35.121,324.537,36.0,35.0,0.12,1.0,4.0,5.0,944.0,2022.0,332.0,301.59,600.61,265.8,2.09,4.77,5.8,375.7,715.6,1139.9,8.370366,8.425335,12.011295,90.0,90.0,90.0,1.0,2.0,-1.0,1.88,1.19,1.96,0.6071428571428571,0.8619968380178864,4.101614100393352
mp-27214,CsSnBr3,Cs1Sn1Br3,"{'Cs': 1.0, 'Sn': 1.0, 'Br': 3.0}",4.000913232180879,0,203.9205503910057,2.385,-1.227299747586207,0.0,55,50,35,6,5,4,1,14,17,132.9054519,118.71,79.904,70.94,16.29,19.78,1.81,0.83,0.8825,2.38,1.4,1.17,348,242,186,0.79,1.96,2.96,45.505,107.298,324.537,36.0,67.0,0.12,1.0,4.0,5.0,944.0,2875.0,332.0,301.59,505.08,265.8,2.09,7.0,5.8,375.7,708.6,1139.9,5.886001,5.886001,5.886001,90.0,90.0,90.0,1.0,2.0,-1.0,1.88,1.15,1.96,0.586734693877551,0.8730836140695635,4.03039034661848
mp-998297,CsSrBr3,Cs1Sr1Br3,"{'Cs': 1.0, 'Sr': 1.0, 'Br': 3.0}",3.470150510472674,2,220.23317619393103,4.6964,-2.01060919491954,0.0195907215000001,55,38,35,6,5,4,1,2,17,132.9054519,87.62,79.904,70.94,33.94,19.78,1.81,1.32,0.8825,2.38,1.9,1.17,348,284,186,0.79,0.95,2.96,45.505,4.631,324.537,36.0,35.0,0.12,1.0,2.0,5.0,944.0,1655.0,332.0,301.59,1050.0,265.8,2.09,8.0,5.8,375.7,549.5,1139.9,6.04142018,6.04142018,6.03399226,89.98814581,89.98814581,89.96719387,1.0,2.0,-1.0,1.88,1.18,1.96,0.6020408163265306,0.8647420508778161,4.081725991716118
mp-998433,CsSrBr3,Cs2Sr2Br6,"{'Cs': 2.0, 'Sr': 2.0, 'Br': 6.0}",3.709181272219796,3,412.0813800696346,4.4089,-2.02470029791954,0.0054996185,55,38,35,6,5,4,1,2,17,132.9054519,87.62,79.904,70.94,33.94,19.78,1.81,1.32,0.8825,2.38,1.9,1.17,348,284,186,0.79,0.95,2.96,45.505,4.631,324.537,36.0,35.0,0.12,1.0,2.0,5.0,944.0,1655.0,332.0,301.59,1050.0,265.8,2.09,8.0,5.8,375.7,549.5,1139.9,8.10067316,8.10067344,11.516726,90.0,90.0,146.95687345,1.0,2.0,-1.0,1.88,1.18,1.96,0.6020408163265306,0.8647420508778161,4.081725991716118
mp-23038,CsVBr3,Cs2V2Br6,"{'Cs': 2.0, 'V': 2.0, 'Br': 6.0}",4.13292488312573,1,340.35759493705933,0.6867000000000001,-1.265190757586207,0.0,55,23,35,6,4,4,1,5,17,132.9054519,50.9415,79.904,70.94,8.32,19.78,1.81,0.7775,0.8825,2.38,1.44,1.17,348,242,186,0.79,1.63,2.96,45.505,50.6,324.537,36.0,31.0,0.12,1.0,5.0,5.0,944.0,3680.0,332.0,301.59,2183.0,265.8,2.09,22.8,5.8,375.7,650.9,1139.9,7.73143465,7.73143465,6.574832,90.0,90.0,120.00000555,1.0,2.0,-1.0,1.88,0.79,1.96,0.4030612244897959,0.9873781962750335,4.225837342731028
mp-568005,CsYbBr3,Cs1Yb1Br3,"{'Cs': 1.0, 'Yb': 1.0, 'Br': 3.0}",4.797825693373753,0,188.85336270401595,4.397,-2.02554382091954,0.0,55,70,35,6,8,4,1,16,17,132.9054519,173.04,79.904,70.94,24.84,19.78,1.81,1.084,0.8825,2.38,1.78,1.17,348,274,186,0.79,1.26,2.96,45.505,-1.93,324.537,36.0,39.0,0.12,1.0,3.0,5.0,944.0,1469.0,332.0,301.59,1097.0,265.8,2.09,7.7,5.8,375.7,603.4,1139.9,5.737309,5.737309,5.737309,90.0,90.0,90.0,1.0,2.0,-1.0,1.88,1.02,1.96,0.5204081632653061,0.9111711542806518,3.9358454004842764
mp-998599,KCaBr3,K2Ca2Br6,"{'K': 2.0, 'Ca': 2.0, 'Br': 6.0}",3.138495727278393,3,337.43966922067455,4.416,-1.9544531496,0.0,19,20,35,4,4,4,1,2,17,39.0983,40.078,79.904,45.94,26.2,19.78,1.52,1.14,0.8825,2.0,1.74,1.17,273,262,186,0.82,1.01,2.96,48.385,2.37,324.537,100.0,200.0,0.12,1.0,2.0,5.0,1032.0,1757.0,332.0,336.53,1115.0,265.8,2.33,8.54,5.8,418.8,589.8,1139.9,7.52728271,7.52728271,10.856991,90.0,90.0,146.73292701,1.0,2.0,-1.0,1.64,1.0,1.96,0.5102040816326531,0.8599947338755306,4.275165674016445
mp-998749,KCaBr3,K1Ca1Br3,"{'K': 1.0, 'Ca': 1.0, 'Br': 3.0}",2.829701269335993,2,187.1315837363699,3.9584,-1.8999027836,0.0545503659999999,19,20,35,4,4,4,1,2,17,39.0983,40.078,79.904,45.94,26.2,19.78,1.52,1.14,0.8825,2.0,1.74,1.17,273,262,186,0.82,1.01,2.96,48.385,2.37,324.537,100.0,200.0,0.12,1.0,2.0,5.0,1032.0,1757.0,332.0,336.53,1115.0,265.8,2.33,8.54,5.8,418.8,589.8,1139.9,5.72159197,5.72159197,5.716307,89.8982365,89.8982365,89.88657753,1.0,2.0,-1.0,1.64,1.0,1.96,0.5102040816326531,0.8599947338755306,4.275165674016445
mp-23348,KFeBr3,K4Fe4Br12,"{'K': 4.0, 'Fe': 4.0, 'Br': 12.0}",3.8061248392049656,3,584.0146847215037,0.0821,-0.9547004150999996,0.0515321068333332,19,26,35,4,4,4,1,8,17,39.0983,55.845,79.904,45.94,7.09,19.78,1.52,0.8525,0.8825,2.0,1.24,1.17,273,244,186,0.82,1.83,2.96,48.385,14.569,324.537,100.0,80.0,0.12,1.0,3.0,5.0,1032.0,3134.0,332.0,336.53,1811.0,265.8,2.33,13.8,5.8,418.8,762.5,1139.9,4.066261,9.526064,15.077003,90.0,90.0,90.0,1.0,2.0,-1.0,1.64,0.78,1.96,0.3979591836734694,0.9290454059385294,4.3420509470568565
mp-998412,KGeBr3,K1Ge1Br3,"{'K': 1.0, 'Ge': 1.0, 'Br': 3.0}",3.322678412891685,2,175.64051665487327,2.1307,-1.0468702506000005,0.0252283599999998,19,32,35,4,4,4,1,14,17,39.0983,72.64,79.904,45.94,13.63,19.78,1.52,0.77,0.8825,2.0,1.2,1.17,273,229,186,0.82,2.01,2.96,48.385,118.939,324.537,100.0,60.0,0.12,1.0,4.0,5.0,1032.0,3093.0,332.0,336.53,1211.4,265.8,2.33,31.8,5.8,418.8,762.0,1139.9,5.60540902,5.60540902,5.59204652,89.0316345,89.0316345,89.23977012,1.0,2.0,-1.0,1.64,0.73,1.96,0.37244897959183676,0.946313907907647,4.460513358066491
mp-998612,KGeBr3,K2Ge2Br6,"{'K': 2.0, 'Ge': 2.0, 'Br': 6.0}",3.1512747994994075,2,370.3878526944058,2.9211,-1.0720986106,0.0,19,32,35,4,4,4,1,14,17,39.0983,72.64,79.904,45.94,13.63,19.78,1.52,0.77,0.8825,2.0,1.2,1.17,273,229,186,0.82,2.01,2.96,48.385,118.939,324.537,100.0,60.0,0.12,1.0,4.0,5.0,1032.0,3093.0,332.0,336.53,1211.4,265.8,2.33,31.8,5.8,418.8,762.0,1139.9,7.645715,5.987584,8.62357746,69.75290531,90.0,90.0,1.0,2.0,-1.0,1.64,0.73,1.96,0.37244897959183676,0.946313907907647,4.460513358066491
mp-29636,KMnBr3,K4Mn4Br12,"{'K': 4.0, 'Mn': 4.0, 'Br': 12.0}",3.6997340647108334,3,599.1805417278395,1.7858999999999998,-1.1913495085310348,0.0013309855000001,19,25,35,4,4,4,1,7,17,39.0983,54.938045,79.904,45.94,7.35,19.78,1.52,0.648333333,0.8825,2.0,1.29,1.17,273,245,186,0.82,1.55,2.96,48.385,0.0,324.537,100.0,7.8,0.12,1.0,4.0,5.0,1032.0,2334.0,332.0,336.53,1519.0,265.8,2.33,13.2,5.8,418.8,717.3,1139.9,4.099052,9.462285,15.448213,90.0,90.0,90.0,1.0,2.0,-1.0,1.64,0.83,1.96,0.423469387755102,0.9123958466923193,4.262809514654123
mp-998536,RbCaBr3,Rb4Ca4Br12,"{'Rb': 4.0, 'Ca': 4.0, 'Br': 12.0}",3.4026710053883096,3,712.998518305067,4.3001,-1.96417678,0.0007831655000005,37,20,35,5,4,4,1,2,17,85.4678,40.078,79.904,55.76,26.2,19.78,1.66,1.14,0.8825,2.15,1.74,1.17,321,262,186,0.82,1.01,2.96,46.884,2.37,324.537,58.0,200.0,0.12,1.0,2.0,5.0,961.0,1757.0,332.0,312.46,1115.0,265.8,2.19,8.54,5.8,403.0,589.8,1139.9,4.419521,9.846748,16.384025,90.0,90.0,90.0,1.0,2.0,-1.0,1.72,1.0,1.96,0.5102040816326531,0.8791057279616535,4.131534133907845
mp-998198,RbCaBr3,Rb1Ca1Br3,"{'Rb': 1.0, 'Ca': 1.0, 'Br': 3.0}",3.203440367813513,2,189.3354570837068,4.1307,-1.9408014525,0.0241584930000002,37,20,35,5,4,4,1,2,17,85.4678,40.078,79.904,55.76,26.2,19.78,1.66,1.14,0.8825,2.15,1.74,1.17,321,262,186,0.82,1.01,2.96,46.884,2.37,324.537,58.0,200.0,0.12,1.0,2.0,5.0,961.0,1757.0,332.0,312.46,1115.0,265.8,2.19,8.54,5.8,403.0,589.8,1139.9,5.74307122,5.74307122,5.74042579,89.93769462,89.93769462,90.02605915,1.0,2.0,-1.0,1.72,1.0,1.96,0.5102040816326531,0.8791057279616535,4.131534133907845
mp-1209227,RbCaBr3,Rb1Ca1Br3,"{'Rb': 1.0, 'Ca': 1.0, 'Br': 3.0}",3.212657664168919,0,188.79224295977733,4.1416,-1.9412986625,0.023661283,37,20,35,5,4,4,1,2,17,85.4678,40.078,79.904,55.76,26.2,19.78,1.66,1.14,0.8825,2.15,1.74,1.17,321,262,186,0.82,1.01,2.96,46.884,2.37,324.537,58.0,200.0,0.12,1.0,2.0,5.0,961.0,1757.0,332.0,312.46,1115.0,265.8,2.19,8.54,5.8,403.0,589.8,1139.9,5.73669,5.73669,5.73669,90.0,90.0,90.0,1.0,2.0,-1.0,1.72,1.0,1.96,0.5102040816326531,0.8791057279616535,4.131534133907845
mp-27400,RbCdBr3,Rb4Cd4Br12,"{'Rb': 4.0, 'Cd': 4.0, 'Br': 12.0}",4.305013734618374,3,675.1538214538693,2.7555,-1.2507192625,0.0,37,48,35,5,5,4,1,12,17,85.4678,112.411,79.904,55.76,13.0,19.78,1.66,1.09,0.8825,2.15,1.4,1.17,321,249,186,0.82,1.69,2.96,46.884,0.0,324.537,58.0,97.0,0.12,1.0,2.0,5.0,961.0,1040.0,332.0,312.46,594.22,265.8,2.19,6.3,5.8,403.0,867.8,1139.9,4.313389,9.737715,16.074114,90.0,90.0,90.0,1.0,2.0,-1.0,1.72,0.95,1.96,0.4846938775510204,0.8942106373768022,4.113145565065197
mp-28558,RbGeBr3,Rb4Ge4Br12,"{'Rb': 4.0, 'Ge': 4.0, 'Br': 12.0}",3.5573955530283308,3,742.785343400622,1.9851,-1.0975185280000002,0.0,37,32,35,5,4,4,1,14,17,85.4678,72.64,79.904,55.76,13.63,19.78,1.66,0.77,0.8825,2.15,1.2,1.17,321,229,186,0.82,2.01,2.96,46.884,118.939,324.537,58.0,60.0,0.12,1.0,4.0,5.0,961.0,3093.0,332.0,312.46,1211.4,265.8,2.19,31.8,5.8,403.0,762.0,1139.9,7.782599,8.368039,11.405517,90.0,90.0,90.0,1.0,2.0,-1.0,1.72,0.73,1.96,0.37244897959183676,0.9673431058611504,4.4341357814834925
mp-568231,RbMnBr3,Rb6Mn6Br18,"{'Rb': 6.0, 'Mn': 6.0, 'Br': 18.0}",3.803881837332141,1,995.6153611390783,1.2465000000000002,-1.0598267540977016,0.1514768953333343,37,25,35,5,4,4,1,7,17,85.4678,54.938045,79.904,55.76,7.35,19.78,1.66,0.648333333,0.8825,2.15,1.29,1.17,321,245,186,0.82,1.55,2.96,46.884,0.0,324.537,58.0,7.8,0.12,1.0,4.0,5.0,961.0,2334.0,332.0,312.46,1519.0,265.8,2.19,13.2,5.8,403.0,717.3,1139.9,13.18852862,13.18852862,6.609495,90.0,90.0,120.0000031,1.0,2.0,-1.0,1.72,0.83,1.96,0.423469387755102,0.9326713099521486,4.205442425080739
